checked_link,countries,date,id,justify,label,poynter_link,source,title
https://healthfeedback.org/claimreview/claim-that-sars-cov-2-binds-to-hemoglobin-in-red-blood-cells-unsupported-and-implausible-andrew-gaiziunas/,UnitedStates,2020-04-09 00:00:00,520,explanation the claim that covid19 causes hypoxia because the causative virus binds to hemoglobin in red blood cells is unsupported for starters  no scientific evidence demonstrates that sarscov2 can enter red blood cells the claim that the virus binds to hemoglobin is founded on the conclusions of a single preprint  which solely involves computational analysis  without experimental verification or peerreview the mechanism proposed is also inconsistent with clinical evidence from covid19 patients,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-causes-prolonged-and-progressive-hypoxia-starving-your-body-of-oxygen-by-binding-to-the-heme-groups-in-hemoglobin-in-your-red-blood-cells-people-are-simply-desaturating-losing-o2-in-their, Science Feedback, covid19 causes prolonged and progressive hypoxia starving your body of oxygen by binding to the heme groups in hemoglobin in your red blood cells people are simply desaturating losing o2 in their blood and thats what eventually leads to organ failures that kill them not any form of ards or pneumonia
https://factcheck.afp.com/fake-hiring-phone-numbers-shared-online-us-unemployment-surges,UnitedStates,2020-04-09 00:00:00,521,explanation the numbers do not reach hiring hotlines as claimed and the companies mentioned recommend looking for job openings on their official websites,FALSE,https://www.poynter.org/?ifcn_misinformation=with-the-novel-coronavirus-sending-the-us-economy-into-freefall-posts-that-list-phone-numbers-for-job-seekers-to-call-and-find-work-have-been-shared-thousands-of-times-on-facebook-and-instagram, AFP, with the novel coronavirus sending the us economy into freefall posts that list phone numbers for job seekers to call and find work have been shared thousands of times on facebook and instagram
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Nancy-Pelosi-Did-NOT-Say-Stimulus-Won't-Pass-Unless-Seniors-Excluded.html,UnitedStates,2020-04-09 00:00:00,522,explanation this is an article posted by a clearly marked satire website and it is the us senate that is holding up the passage of the stimulus package  not the house of representatives,FALSE,https://www.poynter.org/?ifcn_misinformation=u-s-speaker-of-the-house-nancy-pelosi-said-she-wont-pass-new-economic-stimulus-package-unless-senior-citizens-are-excluded, LeadStories, us speaker of the house nancy pelosi said she wont pass new economic stimulus package unless senior citizens are excluded
https://factcheck.afp.com/false-zinc-and-tonic-covid-19-cure-floods-social-media,UnitedStates,2020-04-09 00:00:00,523,explanation the claim is false quinine in tonic water is too diluted to have any effect  and there are no drugs proven to cure the disease,FALSE,https://www.poynter.org/?ifcn_misinformation=social-media-posts-recommend-tonic-water-and-zinc-as-a-cure-for-a-novel-coronavirus-infection-as-the-drink-contains-quinine-whose-synthetic-relative-hydroxychloroquine-is-on-trial-as-a-covid-19-trea, AFP, social media posts recommend tonic water and zinc as a cure for a novel coronavirus infection as the drink contains quinine whose synthetic relative hydroxychloroquine is on trial as a covid19 treatment
https://maldita.es/malditobulo/2020/04/09/eee-nuevo-virus-coronavirus/,Spain- UnitedStates,2020-04-09 00:00:00,524,explanation despite the fact that the images are being disseminated as if they were current  coinciding with the crisis caused by covid19  the video was uploaded to youtube by telemundos al rojo vivo program on august 28  2019 eastern equine encephalitis  eee was already isolated in 1933  according to the pan american health organization therefore  it cannot be considered new,FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-of-a-television-presenter-talking-about-eastern-equine-encephalitis-as-a-new-virus-much-more-deadly-than-the-coronavirus, Maldita.es, a video of a television presenter talking about eastern equine encephalitis as a new virus much more deadly than the coronavirus
https://leadstories.com/hoax-alert/2020/04/fact-check-covid-19-vaccine-did-not-kill-7-children-in-senegal.html,UnitedStates- WestAfrica,2020-04-09 00:00:00,525,explanation senegals health ministry confirmed the falsity of the rumor  and an agence francepresse also did a story confirming the claim is not true,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-mass-vaccine-in-senegal-that-began-in-west-africa-killed-the-first-seven-children-who-received-it, LeadStories, covid19 mass vaccine in senegal that began in west africa killed the first seven children who received it
https://leadstories.com/hoax-alert/2020/04/fact-check-cdc-did-not-confess-to-lying-about-covid-19-death-numbers.html,UnitedStates,2020-04-09 00:00:00,526,explanation cdc has not confessed to lying about any numbers,FALSE,https://www.poynter.org/?ifcn_misinformation=cdc-admitted-to-lying-about-covid-19-death-stats, LeadStories, cdc admitted to lying about covid19 death stats
https://www.factcheck.org/2020/04/false-claim-of-deadly-coronavirus-vaccine-trial-in-africa/,UnitedStates,2020-04-09 00:00:00,527,explanation there are no coronavirus vaccine trials underway in africa  and no children died from such trials in senegal,FALSE,https://www.poynter.org/?ifcn_misinformation=covid-19-vaccine-trial-killed-7-children-in-senegal, FactCheck.org, covid19 vaccine trial killed 7 children in senegal
https://efectococuyo.com/cocuyo-chequea/profesor-eeuu-detenido-fabricar-vender-coronavirus/,Venezuela- UnitedStates,2020-04-08 00:00:00,528,explanation lieber was arrested on 28th jan and his arrestation is not related to any virus or biological research,FALSE,https://www.poynter.org/?ifcn_misinformation=professor-lieber-created-and-sold-covid-19-to-china, Efecto Cocuyo, professor lieber created and sold covid19 to china
https://www.sciencepresse.qc.ca/actualite/covid-19-depister-desinfo/2020/04/12/covid-19-non-cette-etude-coureurs-etude,Canada- UnitedStates- Belgium,2020-04-08 00:00:00,529,explanation there is no study  and the computer model has not been validated anywhere more so  its promoter is an aerodynamics engineer  not a biologist or virologist nobody knows if the virus could indeed be transmitted that way,FALSE,https://www.poynter.org/?ifcn_misinformation=a-study-saying-that-runners-and-cyclists-may-project-contaminated-droplets-up-to-5-meters, Détecteur de rumeurs, a study saying that runners and cyclists may project contaminated droplets up to 5 meters
https://chequeado.com/verificacionfb/es-falso-que-tomar-cafe-disminuye-la-voracidad-del-coronavirus/,Argentina- UnitedStates- Spain- Brazil,2020-04-08 00:00:00,530,explanation so far there is no evidence that any food  drink or diet works to prevent or cure the disease that causes the coronavirus,FALSE,https://www.poynter.org/?ifcn_misinformation=drinking-coffee-decreases-the-voracity-of-the-coronavirus-2, Chequeado, drinking coffee decreases the voracity of the coronavirus
https://leadstories.com/hoax-alert/2020/04/Fact-Check-There-Was-NO-Family-Of-Three-Who-Died-Before-Testing-Positive-For-Coronavirus.html,UnitedStates- UnitedKingdom,2020-04-08 00:00:00,531,explanation this is a recycled story found in several different places  though the family does not exist,FALSE,https://www.poynter.org/?ifcn_misinformation=family-of-three-died-within-days-of-each-other-before-testing-positive-for-coronavirus, LeadStories, family of three died within days of each other before testing positive for coronavirus
https://pesacheck.org/false-the-arrest-of-harvard-scientist-prof-charles-lieber-is-not-linked-to-covid-19-2a9b83c9d143,Kenya- UnitedStates,2020-04-08 00:00:00,532,explanation the post claims that prof charles lieber of harvard university was arrested by us federal agents on april 4  2020  for manufacturing and selling coronavirus to chinathe us department of justice announced charges against lieber for lying to the american authorities about his involvement with a chinese government program and failing to disclose payments that he had received from chinese funders,FALSE,https://www.poynter.org/?ifcn_misinformation=us-arrests-the-man-who-created-covid-19, PesaCheck, us arrests the man who created covid19
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Steam-From-Boiling-Orange-Concoction-Will-NOT-Kill-COVID-19.html,UnitedStates,2020-04-07 00:00:00,533,explanation there is no confirmed cure for the virus  and this has not been proven to work,False,https://www.poynter.org/?ifcn_misinformation=steam-from-boiling-oranges-kills-covid-19, LeadStories, steam from boiling oranges kills covid19
https://leadstories.com/hoax-alert/2020/04/fact-check-india-is-not-suing-bill-gates-for-vaccination-deaths.html,UnitedStates- India,2020-04-08 00:00:00,534,explanation the actual photo is not recent  but one taken in 2018 during a workshop between the nih and the bill and melinda gates foundation and only seven girls died after participating in an hpv vaccine trial  though their deaths were also unrelated to the drug its not related to coronavirus,FALSE,https://www.poynter.org/?ifcn_misinformation=india-is-suing-microsoft-founder-bill-gates-because-of-his-vaccine-against-coronavirus-that-killed-77000-girls, LeadStories, india is suing microsoft founder bill gates because of his vaccine against coronavirus that killed 77000 girls
https://voxukraine.org/uk/fejk-u-ssha-zaareshtuvali-vchenogo-yakij-vinajshov-ta-prodav-novij-koronavirus-kitayu/,Ukraine- UnitedStates,2020-04-07 00:00:00,535,explanation the arrested scientist is accused of spying for the chinese government  not of creating and selling a coronavirus,FALSE,https://www.poynter.org/?ifcn_misinformation=a-scientist-who-invented-and-sold-a-new-coronavirus-to-china-has-been-arrested-in-the-united-states, VoxCheck, a scientist who invented and sold a new coronavirus to china has been arrested in the united states
https://leadstories.com/hoax-alert/2020/04/fact-check-coronavirus-will-not-simply-be-'exterminated'-if-lockdowns-are-lifted.html,UnitedStates,2020-04-07 00:00:00,536,explanation herd immunity has been shot down by experts as not safe,False,https://www.poynter.org/?ifcn_misinformation=coronavirus-will-be-exterminated-if-lockdowns-are-lifted, LeadStories, coronavirus will be exterminated if lockdowns are lifted
https://leadstories.com/hoax-alert/2020/04/Fact-Check-Photo-Of-Mannequin-Being-Wheeled-Into-Hospital-Does-NOT-Prove-There-Is-A-Coronavirus-Cover-Up.html,UnitedStates,2020-04-05 00:00:00,537,explanation the picture of the dummy on a stretcher going into a hospital is an actual photo  but its from the us navy it shows sailors practicing transferring patients from a pier in new york city onto the usns comfort hospital ship in support of the nations covid19 response efforts,False,https://www.poynter.org/?ifcn_misinformation=photo-of-a-mannequin-being-wheeled-into-a-hospital-shows-the-covid-19-coverup, LeadStories, photo of a mannequin being wheeled into a hospital shows the covid19 coverup
https://leadstories.com/hoax-alert/2020/04/Fact-Check-US-Coronavirus-Death-Tolls-NOT-Being-Inflated.html,UnitedStates,2020-04-07 00:00:00,538,explanation reports actually suggest the numbers be lower than they really are,False,https://www.poynter.org/?ifcn_misinformation=the-number-of-deaths-from-covid-19-are-exaggerated, LeadStories, the number of deaths from covid19 are exaggerated
https://healthfeedback.org/claimreview/conspiracy-theorists-claim-that-5g-increases-vulnerability-to-covid-19-with-baseless-theory-that-it-affects-hemoglobin/,UnitedStates,2020-04-07 00:00:00,539,explanation wireless communications use electromagnetic waves to transfer data electromagnetic waves carry energy that is proportional to their frequency and can interact with biological tissues however  the energy level and the penetration depth of the type of waves used for 5g do not allow them to alter the structure and function of important biological macromolecules such as hemoglobin in addition  there is no correlation between the very limited 5g coverage in the world and the progression of the covid19 pandemic,FALSE,https://www.poynter.org/?ifcn_misinformation=5g-exposure-radiation-pollution-compromises-the-structure-and-function-of-hemoglobin-in-cells-and-worsens-covid-19-pandemic, Science Feedback, 5g exposureradiation pollution compromises the structure and function of hemoglobin in cells and worsens covid19 pandemic
https://www.politifact.com/factchecks/2020/apr/06/blog-posting/fake-news-website-republishes-satirical-story-abou/,UnitedStates,2020-04-05 00:00:00,540,explanation there is no evidence nba players voted to suspend games until president trump is removed from office the fake news story was copied from a website that claims to be satirical,False,https://www.poynter.org/?ifcn_misinformation=the-nba-is-asking-president-donald-trump-to-resign-or-well-never-play-again, PolitiFact, the nba is asking president donald trump to resign or well never play again
