id,user_id,text,created_at,geo,place_name,coordinates,user_location,likes,retweets,followers,lang
_1286260343765794816,_240649814,All fans of @SrBachchan have prayed for his fast recovery. We were all sure that he will get well soon:… https://t.co/nrCqZWfL6Z,2020-07-23 11:22:18,None,,None,India,2876,183,9964645,en
_1286262110813478916,_145125358,.. this news is incorrect   irresponsible   fake and an incorrigible LIE !! https://t.co/uI2xIjMsUU,2020-07-23 11:29:19,None,,None,Mumbai  India,52314,7328,45394692,en
_1286266171755393026,_240649814,@SrBachchan #NewsUpdate | @SrBachchan refutes reports of being tested COVID negative. https://t.co/RIjmIx8bFv,2020-07-23 11:45:27,None,,None,India,58,6,9964645,en
_1284540522879578112,_145125358,T 3598 - We see your love .. we hear your prayers .. we fold our hands 🙏🙏🙏🙏 .. in gratitude and thanks ! https://t.co/PMMCRMS4FT,2020-07-18 17:28:20,None,,None,Mumbai  India,140781,5164,45394692,en
_1285590238765527043,_1256103581574365184,"कोरोना महामारी के नाम पर बहुत बड़ा घोटाला सामने आया है मानव अंगों की तस्करी की जा रही है@Bheem Army 
@RishabhJatav2… https://t.co/9T4s4cmfQP",2020-07-21 14:59:32,None,,None,kasganj ,0,0,86,hi
_1280607980849897472,_517706510,Envía BONOPAGO por mensaje de texto al 2020  para llenar el Formulario de Priorización de #BonoFamilia… https://t.co/JBBRzyZBmU,2020-07-07 21:01:49,None,,None,Guatemala,19,4,43030,es
_1172772374074118145,_133152120,Tinabla ni Senator Leila de Lima ang pahayag ni Senator Richard Gordon na ginamit niya ang IRR ng GCTA para makakub… https://t.co/i90xkI8nT1,2019-09-14 07:21:37,None,,None,Philippines,16,6,439023,tl
_1093867957766291457,_128372940,Nas últimas horas tive o prazer de voltar a comer. Ontem pela noite um caldo de carne e hoje uma boa gelatina. Esto… https://t.co/9jjE9DXlm4,2019-02-08 13:43:38,None,,None,Brasília  Brasil,91627,7779,6682947,pt
_1286096910005276672,_64706049,Compartilho depoimento da Stefania Teixeira Porto  médica do Hospital das Clínicas  a 1ª voluntária brasileira que… https://t.co/LbNZ3rxvxi,2020-07-23 00:32:52,None,,None,São Paulo  SP  Brasil,723,61,1372369,pt
_1261741362917134339,_517706510,"#Infórmate | ¿Cómo saber si soy candidato al #BonoFamilia? 

#JuntosSaldremosAdelante https://t.co/Nnojb9M2Di",2020-05-16 19:32:37,None,,None,Guatemala,51,21,43030,es
_1285932338996744194,_1873361076,Además de la lucha contra la pandemia #COVID19 también luchamos contra la desinformación. Esta mensaje viralizado a… https://t.co/BruQc6JW9B,2020-07-22 13:38:55,None,Cali,None,Cali  Colombia,63,54,12536,es
_1282662298008670208,_35013719,"""Ayer solamente entraron 57 pacientes a UCI  en un día""  alcaldesa @ClaudiaLopez 

Participe en nuestro tema del dí… https://t.co/vyxSqc7pQy",2020-07-13 13:04:57,None,,None,Colombia,22,9,8075107,es
_1280553699794919424,_1098150310009335810,Saturación de oxígeno: 99%. 58 pulsaciones por minuto. Ni hipoxia  ni taquicardia. Por eso los sanitarios las podem… https://t.co/rQDWt2tZGI,2020-07-07 17:26:08,None,,None,Pontevedra  Spain,5576,2765,1006,es
_1281666770454142976,_2843323408,Finally a INDIAN student from PONDICHERRY university  named RAMU  found a home remedy cure for Covid-19 which is fo… https://t.co/C1iISN0Bwn,2020-07-10 19:09:04,None,,None,Your stekkies Dm’s ,89,8,1876,en
_1265331467615420423,_753189526152081408,"#FactCheck
Claim: MHA permits all States to open schools.

Fact: No such decision taken by MHA. All Educational ins… https://t.co/bsH8PQ6lTW",2020-05-26 17:18:25,None,,None,New Delhi  India,6389,2762,197112,en
_1285589430825291776,_2253608826,"Kinda odd  don’t you think?
#N95mask https://t.co/4GolP5Ewj7",2020-07-21 14:56:20,None,,None,Mississippian,0,0,191,en
_1284796485767495680,_128372940,- Há mais de uma semana muitos hospitais do RS e de SC estavam sem analgésicos e sedativos  extremamente necessário… https://t.co/cSW5JQpxsJ,2020-07-19 10:25:27,None,,None,Brasília  Brasil,37054,7536,6682947,pt
_1217163156306505730,_485777791,Vœux du directeur de l’hôpital St-Louis à Paris. Du jamais vu. https://t.co/ZIUnuO900T,2020-01-14 19:14:44,None,,None,Paris,5254,3915,8795,fr
_1277277135556743169,_1117202048313896960,"En el siguiente #hilo recordamos las #NoticiasISCIII publicadas a lo largo de esta semana:

📰 ¿Qué actividades y se… https://t.co/fSlpOIv75A",2020-06-28 16:26:14,None,,None,Madrid  Comunidad de Madrid,23,14,21549,es
_1053169444690763776,_71245999,Le président @Alain_Berset avec le Premier ministre  italien et le club des bières/frites (Macron Merkel Bettel Mic… https://t.co/5Ev0IDa7is,2018-10-19 06:22:17,None,,None,Bruxelles,87,43,12405,fr
_1278451055425093634,_67763981,Hoy el Contralor vino a verificar por qué Manizales es una de las 9 ciudades en las que NO se encontró sobrecostos… https://t.co/vhsBzvOd0E,2020-07-01 22:10:58,None,Manizales,None,Manizales  Colombia,17,2,11984,es
_1261256518122553344,_1601822730,"📺#EnVivo | ""La cárcel concentra el 95% de contagios de #Covid_19 en la ciudad"": alcalde de Villavicencio  Felipe Ha… https://t.co/lpUXIlRdCA",2020-05-15 11:26:01,None,,None,Colombia,10,6,202372,es
_1261064366344097794,_202812622,Buena tarde  hoy recibimos 2 pruebas positivas de #Covid_19 para nuestro Departamento. Una corresponde a la cárcel… https://t.co/A8DzALdS54,2020-05-14 22:42:29,None,Villavicencio,None,Villavicencio  Colombia,124,55,73993,es
_1265422957674979330,_202812622,Hoy recibimos 3 pruebas positivas de #Covid_19 para nuestro Dpto  que corresponden a Puerto López (2) y Villavicenc… https://t.co/hIKKOIh6qN,2020-05-26 23:21:58,None,Gobernación del Meta,None,Villavicencio  Colombia,92,50,73993,es
_1284503207012519936,_3314383418,"While @ArvindKejriwal is busy with full page advertisements this is true pic of Delhi 

@AmitShah https://t.co/fbSykC1tap",2020-07-18 15:00:04,None,,None,india,406,257,58838,en
_1283922677317750786,_52722451,Repertório da mídia televisiva para assustar. Se as mortes não aumentam se aumenta o tamanho do gráfico! https://t.co/W7boa3kSRr,2020-07-17 00:33:15,None,,None,Porto Alegre,20475,5234,341010,pt
_1282995685097381890,_384257137,"🔴 DIRECTO

El portavoz @eliasbendodo y los consejeros @marifrangr y @jesusraguirre  comparecen ante los medios de c… https://t.co/yLKkw71BMs",2020-07-14 11:09:42,None,,None,Andalucía  España,29,29,200943,es
_1284776280701861888,_1107164770627710976,Now the situation in Pune hospitals...so plz stay safe... https://t.co/lfRV87d5qa,2020-07-19 09:05:09,None,,None,India,0,0,1008,en
_1284812868207013889,_917060544,City Crime Branch swiftly identified and arrested this person who has been circulating false videos of panic in Vic… https://t.co/ZhsRPy4sKp,2020-07-19 11:30:33,None,,None,Bengaluru  India,6016,1055,177246,en
_1288570786932981762,_844486678324658176,#COVID19 Statistics in SA as at 29 July. https://t.co/12rImPU0Ll,2020-07-29 20:23:10,None,,None,,571,356,565128,en
_1284776086509936640,_1029607200120102914,"Situation in a Pune Hospital 

No social distancing whatsoever 

#COVID__19 #Pune https://t.co/65V82zOV2j",2020-07-19 09:04:23,None,,None,Main HoonHi Nahi Iss Duniya ki,29,17,10633,en
_1248355354993442816,_371797057,#Reporte 🦠 Confirmamos 169 casos nuevos de coronavirus  14 fallecidos y 51 recuperados en Colombia  para un total d… https://t.co/lu3amz0haK,2020-04-09 21:01:24,None,,None,,7102,4690,1432182,es
_1186936749320110080,_3304912322,Rishab Dutta  s/o Abhijit Dutta  class 11 student of Tinsukia  Assam is fighting Cancer since last 2yrs. Doctors su… https://t.co/sXOrTO8IVO,2019-10-23 09:25:47,None,,None,Assam  India,335,472,31597,en
_1283619148120170501,_425562725,@CookieDuster @AP The doctor and his Boss visit Wuhan in 2015 🤔🤔🤔. I’m no doctor but my common sense tells me this… https://t.co/bSvI3DhBpG,2020-07-16 04:27:08,None,,None,USA,115,74,1223,en
_1270347893061214208,_14499829,Live on #COVID19 transmission with @DrMikeRyan &amp; Dr @mvankerkhove. #AskWHO https://t.co/k1eZI2l4ML,2020-06-09 13:31:54,None,,None,Geneva  Switzerland,836,378,9101864,en
_1283673387550871554,_473782913,La lengua de signos está presente en el #FuneralDeEstado tanto en la propia ceremonia en el Patio de Armas del Pala… https://t.co/Nk6mBJmvfR,2020-07-16 08:02:39,None,,None,Madrid  España/Spain,218,97,10018,es
_1197712322350985216,_189154821,Nos permitimos informar a la ciudadanía en general que es completamente FALSO que se tenga un muerto o fallecido co… https://t.co/olUJhDjC6n,2019-11-22 03:04:04,None,,None,Manizales  Caldas,314,131,15280,es
_1197713519212412928,_112021333,Yo le hago un llamado a toda la ciudadanía a NO difundir información no confirmada. LA MOVILIZACIÓN DE HOY NO TIENE… https://t.co/4nLkNHtbOG,2019-11-22 03:08:50,None,,None,Manizales  Colombia,161,54,3193,es
_1197722004188782592,_2666898235,"#Reporte | El señor Coronel Raúl Vera Moreno  Subcomandante de la Policía Metropolitana de #Manizales ""Actuamos en… https://t.co/zPMIytabNo",2019-11-22 03:42:33,None,,None,Manizales,27,1,8905,es
_1241063677186449408,_409898282,There is the potential to reduce COVID-19 transmission by requesting that individuals with new onset of anosmia sel… https://t.co/jWOR0royv8,2020-03-20 18:06:53,None,,None,Royal College of Surgeons,4154,3966,5551,en
_1242753666928476160,_1118732540,🔴Para los pacientes que han dado positivo en #COVID19 las sociedades científicas de #otorrinolaringología de divers… https://t.co/997cCUiCtX,2020-03-25 10:02:18,None,,None,Madrid  Comunidad de Madrid,8,12,2423,es
_1283316466775801858,_959347911812239360,विभिन्न सोशल मीडिया माध्यमों में खबर चल रही है कि मध्यप्रदेश में कल से लॉकडाउन लगाया जा रहा है। यह खबर पूर्णतः निरा… https://t.co/pneCbbceHl,2020-07-15 08:24:23,None,,None,Bhopal,6944,817,642132,hi
_1283679200348528645,_875086926,Pathetic condition of public healthcare  see the video of govt doctor going to COVID care hospital in bihar. Please… https://t.co/OwLlBQsIqE,2020-07-16 08:25:45,None,,None,New Delhi  India,185,77,19635,en
_1283664183763099648,_268201193,"Osmania General Hospital flooded due to drainage system failure  in Hyderabad  on Wednesday.

For the latest update… https://t.co/vfl8d7nCFC",2020-07-16 07:26:05,None,,None,India,3,0,67282,en
_877898222173380608,_23791197,"¡¡Pues va a ser que NO!! No hay ningún medicamento con el virus ""Machupo""  ni ningún otro.
No compartas sin contras… https://t.co/iCf4pIYySM",2017-06-22 14:37:01,None,,None,España,271,271,3527024,es
_1283525254858579970,_14499829,There are lots of things that we want to be doing right now  but they aren't necessarily what we need to be doing r… https://t.co/7662zMycPB,2020-07-15 22:14:02,None,,None,Geneva  Switzerland,3874,1863,9101865,en
_1283657981410697226,_1128968536087441408,Sorry state of #COVID19 affairs in the state of #Bihar ... doctors are having to travel in and out of #COVID__19 sp… https://t.co/1i1tNCAIis,2020-07-16 07:01:26,None,New Delhi,None,New Delhi  India,7,3,78,en
_1269139371657052160,_232075298,(2/16) My team worked with WHO last year and came up with these pandemic influenza guidelines. This included a reco… https://t.co/z2qaWJSYC2,2020-06-06 05:29:40,None,,None,Hong Kong,50,11,7024,en
_1282077192592162816,_251465013,Sin más que decir... https://t.co/acxRcGQ9tu,2020-07-11 22:19:57,None,,None,El Salvador,312,131,76460,es
_1247817199223439360,_1059015168263417858,Considering the gravity of the #COVID19  the Government of Ethiopia has enacted a State of Emergency according to A… https://t.co/hThOztzj1s,2020-04-08 09:22:58,None,,None,Ethiopia,306,149,428548,en
_1267061513690517504,_1178630227,"Report #82
Status Update #covid19ethiopia 
The total laboratory tests conducted within 24 hours are 2836; of these… https://t.co/v58AbPwBFn",2020-05-31 11:53:00,None,,None,Addis Ababa  Ethiopia,24,6,118699,en
_1282447811557163009,_3146055358,Modern Hospital in India where educated monkeys treating the patient. https://t.co/LO2cMdA8DJ,2020-07-12 22:52:39,None,Brampton,None,Toronto  Ontario,0,0,12,en
_1171804297950093312,_128372940,https://t.co/rg7imAwT8t,2019-09-11 15:14:50,None,,None,Brasília  Brasil,20889,2463,6682947,und
_1282794051734036482,_371797057,"#ReporteCOVID19 🦠 Para este 13 de julio:

2.358 recuperados
3.832 nuevos casos
148 fallecidos
25.584 muestras proce… https://t.co/1pAh4db0Rg",2020-07-13 21:48:29,None,,None,,2300,1627,1432182,es
_1282036665171632130,_1227829573,"Amit ji s video in which he thanked Nanavati Hospital staff some time back ! 
A friend sent just now ! 
Everyone it… https://t.co/SKLx2sQnz7",2020-07-11 19:38:54,None,,None,The city that never sleeps,733,133,1471,en
_1282344701056573441,_726014655513006082,https://t.co/zeuWZinEFf,2020-07-12 16:02:56,None,,None,Mumbai  India,48,16,1883,und
_1234999499069759489,_132225222,Mitos sobre el nuevo #Coronavirus #COVID19. Visita el micrositio: https://t.co/YVMl7M9ErO https://t.co/QmC1XQojUb,2020-03-04 00:30:00,None,,None,México,42,31,1211650,es
_1273687165478764545,_2290611069,سبحان الخالق المبدع المصور العظيم..عملية ولادة قيصرية لأم مصابة بفايروس كورونا ...الأطباء يخرجون المولود بمهارة وهو… https://t.co/3QwlY4DaBZ,2020-06-18 18:40:58,None,,None,,4762,1726,1500606,ar
_1273566052576825345,_1054149470827528192,سبحان الخالق المبدع المصور العظيم..عملية ولادة قيصرية لأم مصابة بفايروس كورونا ...الأطباء يخرجون المولود بمهارة وهو… https://t.co/5E0laXWsoQ,2020-06-18 10:39:43,None,,None,,112,36,36568,ar
_1273944756159156224,_782339894446284801,سبحان الخالق المبدع المصور العظيم..عملية ولادة قيصرية لأم مصابة بفايروس كورونا ...الأطباء يخرجون المولود بمهارة وهو… https://t.co/W13Ux9wTQE,2020-06-19 11:44:33,None,,None,دولة الكويت,2,0,7271,ar
_1282291876440219648,_545514473,"تحذير هذا المشهد قد لا يناسب الكل! 

عملية ولادة قيصرية لأم مصابة بفايروس كورونا، الأطباء يخرجون المولود وهو داخل ا… https://t.co/fHXwMov5Ka",2020-07-12 12:33:01,None,,None,,798,226,8850,ar
_1276929754021724160,_2709083035,سبحان الخالق المبدع المصور العظيم، عملية ولادة قيصرية لأم مصابة بفايروس كورونا، الأطباء يخرجون المولود بمهارة وهو د… https://t.co/IpLkVIp9uR,2020-06-27 17:25:52,None,,None,,18,11,30749,ar
_1256033522197901316,_70805914,🔴🤭 Milagro de vida... Se aclaró el origen y la verdadera historia de este video que circuló en redes sociales... https://t.co/XT0pU9fg2J,2020-05-01 01:31:42,None,,None,México City ,117,34,4870058,es
_1282300481855840256,_87170183,Aishwarya and Aaradhya have also tested COVID-19 positive. They will be self quarantining at home. The BMC has been… https://t.co/0AzkqJsJQN,2020-07-12 13:07:13,None,,None,Mumbai  India,153475,10968,15491465,en
