,title,text,claimDate,reviewDate,claimant,publisher,url,label,poynter,poynter_title
3873,,This video shows an orangutan washing its hands during the COVID-19 pandemic,2020-04-02T00:00:00Z,2020-04-06T08:15:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/video-orangutan-has-circulated-reports-november-2019-months-novel-coronavirus-pandemic,False,1,a video of an orangutan washing its hands has been viewed millions of times in facebook twitter and youtube posts which claim the animal was imitating its zookeepers during the novel coronavirus pandemic
3874,Fact Check: Audio Of Biden Calling Coronavirus A 'Hoax' WAS ...,Trump War Room - Text TRUMP to 88022 on Twitter,2020-04-03T15:01:46Z,2020-04-03T15:01:46Z,twitter.com,Lead Stories,https://leadstories.com/hoax-alert/2020/04/fact-check-audio-of-biden-calling-coronavirus-a-hoax-was-manipulated.html,Edited Audio,1,audio of biden calling the coronavirus a hoax
3875,Walmart Hasn't Adopted 'Staggered Shopping' Based on Age,"“Due to the COVID-19 pandemic, effective immediately Walmart is adopting a staggered shopping schedule"" based on age.",2020-04-03T00:00:00Z,,Facebook posts,FactCheck.org,https://www.factcheck.org/2020/04/walmart-hasnt-adopted-staggered-shopping-based-on-age/,False,0,walmart is adopting a staggered schedule due to the coronavirus
3876,"No, Walmart hasn't announced a staggered shopping schedule by ...",Walmart is adopting a staggered shopping schedule during the COVID-19 pandemic.,2020-04-03T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/apr/17/facebook-posts/no-walmart-hasnt-announced-staggered-shopping-sche/,Pants on Fire,0,walmart is adopting a staggered schedule due to the coronavirus
3877,Some Goodwill employees have been laid off and furloughed ...,Goodwill used the pandemic “to fire all of their employees instead of laying them off.”,2020-04-02T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/apr/07/facebook-posts/some-goodwill-employees-have-been-laid-and-furloug/,False,0,goodwill laid off all employees due to covid19
3878,False claims about viruses and COVID-19 in Facebook video,"A video makes a number of false and misleading claims, including that viruses cannot be caught and that a virus is a solvent.",2020-03-31T00:00:00Z,2020-04-06T00:00:00Z,,Australian Associated Press,https://www.aap.com.au/false-claims-about-viruses-and-covid-19-in-facebook-video/,False - The primary claims of the content are factually incorrect.,0,video claiming you cant catch coronavirus
3879,"Lemon Juice Tea Does Not Cure COVID-19 in Israel, or Anywhere ...","""Everyone in Israel drinks a cup of hot water with lemon and a little baking soda at night, as this is proven to kill"" coronavirus, and has prevented COVID-19 deaths in Israel.",2020-04-01T00:00:00Z,,Facebook posts,FactCheck.org,https://www.factcheck.org/2020/04/lemon-juice-tea-does-not-cure-covid-19-in-israel-or-anywhere-else/,False,0,israeli recipe for lemon and bicarbonate drink is a coronavirus cure
3880,COVID 'hot tea' cure of lemon and bicarb doesn't hold water,"Drinking a hot tea of lemon and baking soda, or bicarbonate, cures COVID-19.",2020-03-28T00:00:00Z,2021-04-21T00:00:00Z,Social media posts,Australian Associated Press,https://www.aap.com.au/covid-hot-tea-cure-of-lemon-and-bicarb-doesnt-hold-water/,False,0,israeli recipe for lemon and bicarbonate drink is a coronavirus cure
3881,"No, Baking Soda And Lemon 'Remedy' Did Not Cure COVID-19 In ...",Israel has recorded no COVID-19 deaths as people used a remedy made of baking soda and lemon.,2020-06-24T12:41:09Z,2020-06-24T12:41:09Z,Posts on Facebook and Twitter,BOOM Live,https://www.boomlive.in/world/no-baking-soda-and-lemon-remedy-did-not-cure-covid-19-in-israel-8625,False,0,israeli recipe for lemon and bicarbonate drink is a coronavirus cure
3882,Don't fall for this fake news report about coronavirus-infected catfish ...,“Rivers in Oklahoma are full of catfish carrying the virus.”,2020-04-02T00:00:00Z,,Viral image,PolitiFact,https://www.politifact.com/factchecks/2020/apr/06/viral-image/dont-fall-fake-news-report-about-coronavirus-infec/,False,1,rivers in oklahoma are full of catfish carrying the virus
3883,No evidence Nostradamus predicted novel coronavirus,Says Nostradamus predicted the coronavirus in a 1551 passage about a plague spreading from the east.,2020-04-02T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/apr/06/facebook-posts/no-evidence-nostradamus-predicted-novel-coronaviru/,False,1,says nostradamus predicted the coronavirus in a 1551 passage about a plague spreading from the east
3884,Eating alkaline food cannot prevent or cure COVID-19,The pH for the coronavirus varies from 5.5 to 8.5. What we need to do to defeat the coronavirus is to consume more alkaline foods above the virus’ pH level.,2020-04-22T00:00:00Z,2020-04-15T00:00:00Z,Facebook users,Health Feedback,https://healthfeedback.org/claimreview/eating-alkaline-food-cannot-prevent-or-cure-covid-19/,Incorrect,0,the coronavirus can be killed by consuming alkaline foods
3885,Fact Check: Can Consumption Of Foods With Higher pH Prevent ...,Consumption of foods with a pH level above that of coronavirus could cure or prevent infection.,2020-07-08T08:37:19Z,2020-07-08T08:37:19Z,Social Media posts,The Logical Indian,https://thelogicalindian.com/fact-check/consumption-of-foods-with-a-ph-level-above-that-of-coronavirus-could-cure-or-prevent-infection-22184,False,0,the coronavirus can be killed by consuming alkaline foods
3886,Misinformation on COVID-19 Death Protocols in New York,"In New York, ""every contaminated corpse"" of those who died from COVID-19 ""belongs to the state"" and will be incinerated without any ""wakes or memorial services to pay your last respects.""",2020-04-01T00:00:00Z,,Social media posts,FactCheck.org,https://www.factcheck.org/2020/04/misinformation-on-covid-19-death-protocols-in-new-york/,False,1,in new york every contaminated corpse belongs to the state and will be incinerated without any wakes or memorial services to pay your last respects
3887,Trump's Snowballing China Travel Claim,"""If I didn’t do that,"" referring to early travel restrictions on China, ""we would’ve had hundreds of thousands more people dying"" in the United States.",2020-04-07T00:00:00Z,,Donald Trump,FactCheck.org,https://www.factcheck.org/2020/04/trumps-snowballing-china-travel-claim/,No Evidence,0,trumps claim that he imposed the first travel ban on china
3888,Next StoryThe Facts on Trump's Travel Restrictions,"Speaking of travel restrictions in response to the spread of the novel coronavirus: ""But we closed those borders very early, against the advice of a lot of professionals ... I would say everybody said, it's too early, it's too soon, and good people, brilliant people, in many ways, doctors and lawyers and, frankly, a lot of people that work on this stuff almost exclusively. And they said, don't do it.""",2020-03-04T00:00:00Z,,Donald Trump,FactCheck.org,https://www.factcheck.org/2020/03/the-facts-on-trumps-travel-restrictions/,Distorts the Facts,0,trumps claim that he imposed the first travel ban on china
3889,Trump's Misleading Comments on Biden and the Coronavirus,"""I was a crowd of one, because even experts didn’t want to"" impose travel restrictions from China to the U.S. in late January.",2020-07-14T00:00:00Z,,Donald Trump,FactCheck.org,https://www.factcheck.org/2020/07/trumps-misleading-comments-on-biden-and-the-coronavirus/,False,0,trumps claim that he imposed the first travel ban on china
3890,"Trump, Biden Spin China Travel Restrictions","“Banning dangerous foreign travel"" from China on Jan. 31 was one of the actions the Trump administration took to combat the coronavirus “far earlier than anyone would have thought and way ahead of anybody else.”",2020-04-01T00:00:00Z,2020-04-06T22:43:33Z,Donald Trump,FactCheck.org,https://www.factcheck.org/2020/04/trump-biden-spin-china-travel-restrictions/,Spins the Facts,0,trumps claim that he imposed the first travel ban on china
3891,"Trump, Biden Spin China Travel Restrictions","The Trump administration ""started off awfully slow"" in dealing with the coronavirus. ""45 nations had already moved to ... block China's personnel from being able to come to the United States before the president moved.""",2020-04-05T00:00:00Z,2020-04-06T22:43:33Z,Joe Biden,FactCheck.org,https://www.factcheck.org/2020/04/trump-biden-spin-china-travel-restrictions/,Spins the Facts,0,trumps claim that he imposed the first travel ban on china
3892,Trump's Confusing Claim on Italy and Travel Restrictions,"Italy was “hit hard” by the coronavirus pandemic because “a lot of the people that didn’t come in here went to Italy"" when the U.S. imposed travel restrictions on China.",2020-04-19T00:00:00Z,,Donald Trump,FactCheck.org,https://www.factcheck.org/2020/04/trumps-confusing-claim-on-italy-and-travel-restrictions/,No Evidence,0,trumps claim that he imposed the first travel ban on china
3893,Sen. Chris Murphy overstates travel from China after Trump restrictions,"Says President Donald Trump implemented “a travel ban that just didn't work, 400,000 people got in from those countries that were subject to the restrictions.”",2020-05-11T00:00:00Z,,Chris Murphy,PolitiFact,https://www.politifact.com/factchecks/2020/may/13/chris-murphy/sen-chris-murphy-overstates-travel-china-after-tru/,False,0,trumps claim that he imposed the first travel ban on china
3894,Joe Biden's claim about Donald Trump's 'slow' travel restriction ...,"""45 nations had already moved” to enforce travel restrictions with China “before the president moved.”",2020-04-05T00:00:00Z,,Joe Biden,PolitiFact,https://www.politifact.com/factchecks/2020/apr/13/joe-biden/joe-bidens-claim-about-donald-trumps-slow-travel-r/,Half True,0,trumps claim that he imposed the first travel ban on china
3895,Fact Check: Truth of corona conspiracy theory behind arrest of ...,"Dr. Charles Lieber, a Harvard professor, was arrested for creating coronavirus and selling it to China.",2020-04-05T00:00:00Z,2020-04-05T00:00:00Z,Facebook users,India Today,https://www.indiatoday.in/fact-check/story/truth-coronavirus-conspiracy-theory-behind-arrest-harvard-professor-1663659-2020-04-05,Mostly false,0,charles lieber harvard university professor has been arrested for creating and selling the new coronavirus to china
3896,US scientist was not arrested for selling coronavirus to China,"A Facebook post from April 4 claim that a US scientist sold ""Corona virus to China"".",2020-04-04T00:00:00Z,2020-04-21T00:00:00Z,A Facebook user,Australian Associated Press,https://www.aap.com.au/us-scientist-was-not-arrested-for-selling-coronavirus-to-china/,False - The primary claim of the content is factually inaccurate.,0,charles lieber harvard university professor has been arrested for creating and selling the new coronavirus to china
3897,"FACT CHECK: No, A Harvard Professor Was Not Arrested For ...",Harvard professor Charles Lieber was arrested for manufacturing and selling the new coronavirus to China,2020-04-05T00:00:00Z,2020-04-29T21:27:37Z,Viral Claim,Check Your Fact,http://checkyourfact.com/2020/04/29/fact-check-harvard-professor-charles-lieber-not-arrested-creating-coronavirus-china/,False,0,charles lieber harvard university professor has been arrested for creating and selling the new coronavirus to china
3898,Analysis | Was the new coronavirus accidentally released from a ...,"“I will tell you, more and more, we’re hearing the story [that the new coronavirus emerged from a Wuhan lab].”",2020-04-15T00:00:00Z,,Donald Trump,The Washington Post,https://www.washingtonpost.com/politics/2020/05/01/was-new-coronavirus-accidentally-released-wuhan-lab-its-doubtful/,Doubtful,0,the coronavirus was created in a laboratory
3899,Archived fact-check: Tucker Carlson guest airs debunked conspiracy ...,"""This virus, COVID-19 SARS-CoV-2 virus, actually is not from nature. It is a man-made virus created in the lab.""",2020-09-15T00:00:00Z,,Li-Meng Yan,PolitiFact,https://www.politifact.com/li-meng-yan-fact-check/,Pants on Fire,0,the coronavirus was created in a laboratory
3900,Health misinformation site promotes conspiracy about coronavirus,"Says ""the coronavirus was engineered by scientists in a lab.""",2020-02-03T00:00:00Z,,Natural News,PolitiFact,https://www.politifact.com/factchecks/2020/feb/10/naturalnewscom/health-misinformation-site-promotes-conspiracy-abo/,False,0,the coronavirus was created in a laboratory
